V1	V2
PF3D7_1346800	GO:0009986,GO:0044068,GO:0046658,GO:0046789,GO:0052170
PF3D7_1347000	GO:0034968,GO:0035064
PF3D7_1347100	GO:0003677,GO:0005515,GO:0005634,GO:0005739
PF3D7_1347200	GO:0005337,GO:0005634,GO:0005887,GO:0015211,GO:0015860,GO:0020036,GO:0042493
PF3D7_1347500	GO:0003677,GO:0003723,GO:0003729,GO:0005634,GO:0005737,GO:0005829,GO:0006417,GO:0020020,GO:0044877
PF3D7_1347700	GO:0004306,GO:0005829,GO:0008654
PF3D7_1347900	GO:0005634
PF3D7_1348100	GO:0003924,GO:0005525,GO:0007264
PF3D7_1348300	GO:0003746,GO:0005525,GO:0006414
PF3D7_1349100	GO:0006139,GO:0016787
PF3D7_1349200	GO:0004818,GO:0005524,GO:0005634,GO:0006424
PF3D7_1349300	GO:0004672,GO:0005737,GO:0006468,GO:0015630
PF3D7_1349400	GO:0008270,GO:0016787
PF3D7_1349600	GO:0005634
PF3D7_1349800	GO:0003924
PF3D7_1349900	GO:0020011
PF3D7_1350100	GO:0004824,GO:0005524,GO:0005634,GO:0006430,GO:0015966,GO:0042493
PF3D7_1350200	GO:0000375,GO:0000387,GO:0000398,GO:0005732,GO:0006396,GO:0046540
PF3D7_1350700	GO:0020011
PF3D7_1350900	GO:0005634,GO:0043565
PF3D7_1351000	GO:0005548,GO:0005737,GO:0006810
PF3D7_1351200	GO:0020011
PF3D7_1351400	GO:0003735,GO:0005634,GO:0022625
PF3D7_1351600	GO:0004370,GO:0005524,GO:0006071,GO:0020036
PF3D7_1351700	GO:0045178,GO:0070258
PF3D7_1351800	GO:0020011
PF3D7_1352000	GO:0020011
PF3D7_1352100	GO:0005524,GO:0006810,GO:0016020,GO:0042626
PF3D7_1352200	GO:0005634,GO:0005737
PF3D7_1352400	GO:0005634
PF3D7_1352500	GO:0003756,GO:0005634,GO:0020020
PF3D7_1352700	GO:0003723,GO:0005634,GO:0071013
PF3D7_1352800	GO:0001786,GO:0005829,GO:0010314,GO:0017112,GO:0032266,GO:0043547
PF3D7_1352900	GO:0020036,GO:0043657
PF3D7_1353100	GO:0005515,GO:0005634,GO:0020036,GO:1903561
PF3D7_1353200	GO:0005515,GO:0005634,GO:0020036,GO:1903561
PF3D7_1353300	GO:0020011
PF3D7_1353600	GO:0005046,GO:0005794,GO:0005801
PF3D7_1353800	GO:0004175,GO:0005839,GO:0006511
PF3D7_1353900	GO:0004175,GO:0005634,GO:0005839,GO:0006511
PF3D7_1354200	GO:0004438,GO:0005783,GO:0005794,GO:0043812,GO:0043813,GO:0046856
PF3D7_1354300	GO:0006364,GO:0008173,GO:0036396
PF3D7_1354400	GO:0016471
PF3D7_1354500	GO:0004019,GO:0005525,GO:0006164,GO:0006167
PF3D7_1354800	GO:0006508,GO:0006915,GO:0008233
PF3D7_1355100	GO:0003677,GO:0005515,GO:0005634,GO:0005737,GO:0006270,GO:0008094
PF3D7_1355300	GO:0034399
PF3D7_1355400	GO:0030533
PF3D7_1355500	GO:0005634,GO:0005737,GO:0005829,GO:0016791
PF3D7_1355600	GO:0005515,GO:0070258
PF3D7_1355700	GO:0005634
PF3D7_1355800	GO:0000245,GO:0000398,GO:0005634,GO:0005686
PF3D7_1356100	GO:0005634
PF3D7_1356200	GO:0005739,GO:0005744,GO:0006626,GO:0008565,GO:0030150,GO:0030943
PF3D7_1356300	GO:0004842,GO:0006511
PF3D7_1356700	GO:0006457,GO:0051082
PF3D7_1356800	GO:0004674,GO:0005515,GO:0005634,GO:0005952
PF3D7_1356900	GO:0004693,GO:0005634,GO:0006468,GO:0007049
PF3D7_1357000	GO:0005634,GO:0020030
PF3D7_1357100	GO:0003746,GO:0005634,GO:0005853,GO:0006414,GO:1903561
PF3D7_1357200	GO:0004818,GO:0004819,GO:0006424,GO:0020011
PF3D7_1357300	GO:0003777,GO:0005875,GO:0007017
PF3D7_1357500	GO:0003678
PF3D7_1357700	GO:0005634,GO:0005730
PF3D7_1357800	GO:0005634,GO:0005829,GO:0005832,GO:0006457,GO:0042493,GO:0051082
PF3D7_1357900	GO:0004735,GO:0005634,GO:0006561
PF3D7_1358000	GO:0006629,GO:0016298,GO:0020011
PF3D7_1358300	GO:0020011
PF3D7_1358800	GO:0003735,GO:0005634,GO:0006412,GO:0020036,GO:0022627
PF3D7_1358900	GO:0005525
PF3D7_1359100	GO:0008531,GO:0009231
PF3D7_1359200	GO:0000785,GO:0003697,GO:0006268,GO:0006355
PF3D7_1359300	GO:0000175,GO:0000177,GO:0000178,GO:0004540,GO:0005515,GO:0005737,GO:0005829,GO:0006401,GO:0043488,GO:0048471,GO:0110064
PF3D7_1359400	GO:0003723,GO:0003729,GO:0005634,GO:0005737
PF3D7_1359600	GO:0005634
PF3D7_1359800	GO:0003924,GO:0006471
PF3D7_1360000	GO:0005739
PF3D7_1360100	GO:0003729,GO:0005634,GO:0048024,GO:0097526
PF3D7_1360200	GO:0034975,GO:0072546
PF3D7_1360300	GO:0020011
PF3D7_1360500	GO:0004383,GO:0005737,GO:0005886,GO:0016021,GO:0071976
PF3D7_1360700	GO:0016925,GO:0019789
PF3D7_1360800	GO:0004222,GO:0005737,GO:0020011,GO:0020020,GO:0042540
PF3D7_1360900	GO:0005634
PF3D7_1361000	GO:0005515,GO:0016274
PF3D7_1361100	GO:0005634,GO:0005783,GO:0006888,GO:0008565,GO:0020036,GO:0030127,GO:0043952
PF3D7_1361200	GO:0005634,GO:0005667
PF3D7_1361300	GO:0016020
PF3D7_1361400	GO:0003785,GO:0008154,GO:0015629,GO:0030036,GO:0051015,GO:0060327
PF3D7_1361600	GO:0016226
PF3D7_1361700	GO:0005739,GO:0005751
PF3D7_1361800	GO:0005634,GO:0005737,GO:0005829,GO:0009986,GO:0045177,GO:0051015,GO:0071976
PF3D7_1361900	GO:0005634
PF3D7_1362000	GO:0005739
PF3D7_1362200	GO:0003678,GO:0005515,GO:0005634,GO:0016887,GO:0020003,GO:0044538
PF3D7_1362400	GO:0005730,GO:0005737
PF3D7_1362500	GO:0005739,GO:0042493
PF3D7_1362700	GO:0005634
PF3D7_1363200	GO:0003684,GO:0006974,GO:0046403
PF3D7_1363500	GO:0004518,GO:0005634
PF3D7_1363700	GO:0004425,GO:0009657,GO:0009986,GO:0020011
PF3D7_1363800	GO:0000741,GO:0005635
PF3D7_1364100	GO:0005515,GO:0009986,GO:0046658
PF3D7_1364200	GO:0005634,GO:0005643
PF3D7_1364300	GO:0000375,GO:0000398,GO:0004004,GO:0005634
PF3D7_1364500	GO:0000175,GO:0000178,GO:0006396
PF3D7_1364600	GO:0004033,GO:0008152,GO:0020011
PF3D7_1364800	GO:0003677,GO:0003899,GO:0005634,GO:0006366
PF3D7_1364900	GO:0004325,GO:0005739,GO:0006783,GO:0008198
PF3D7_1365100	GO:0005739,GO:0005763,GO:0005840,GO:0006412,GO:0032543
PF3D7_1365400	GO:0016783,GO:0020011,GO:0034227,GO:0070733
PF3D7_1365500	GO:0004047,GO:0005739,GO:0006546
PF3D7_1365600	GO:0003824
PF3D7_1365700	GO:0016020
PF3D7_1365900	GO:0003735,GO:0005634,GO:0006412,GO:0006464,GO:0006511,GO:0022625,GO:0031386
PF3D7_1366100	GO:0020007
PF3D7_1366300	GO:0036396
PF3D7_1366400	GO:0020008
PF3D7_1366500	GO:0000287,GO:0004550,GO:0005524,GO:0006183,GO:0006228,GO:0006241,GO:0032552,GO:0032553
PF3D7_1366600	GO:0005047,GO:0005525,GO:0005785
PF3D7_1366800	GO:0006659,GO:0016020,GO:0016780
PF3D7_1366900	GO:0003729,GO:0005634
PF3D7_1367000	GO:0005634,GO:0019005,GO:0045116,GO:0051382
PF3D7_1367100	GO:0000398,GO:0003723,GO:0005681,GO:0005685
PF3D7_1367500	GO:0020020
PF3D7_1367600	GO:0000027,GO:0005634,GO:0030687,GO:0042273
PF3D7_1367700	GO:0004813,GO:0006419,GO:0020011
PF3D7_1368100	GO:0005634,GO:0005838,GO:0006511
PF3D7_1368200	GO:0005634
PF3D7_1368600	GO:0005758,GO:0008565,GO:0045039
PF3D7_1368700	GO:0005743,GO:0006810
PF3D7_1368800	GO:0003677,GO:0004520,GO:0006281
PF3D7_1369000	GO:0005783
PF3D7_1369400	GO:0016020
PF3D7_1369600	GO:0020011
PF3D7_1369700	GO:0000398,GO:0005681
PF3D7_1369800	GO:0030533
PF3D7_1369900	GO:0030533
PF3D7_1370000	GO:0030533
PF3D7_1370100	GO:0030533
PF3D7_1370200	GO:0030533
PF3D7_1370300	GO:0005515,GO:0020036,GO:1903561
PF3D7_1371500	GO:0020011
PF3D7_1371700	GO:0044003
PF3D7_1371800	GO:0043657
PF3D7_1371900	GO:0043657
PF3D7_1372000	GO:0043657
PF3D7_1372100	GO:0043657
PF3D7_1372200	GO:0020020,GO:0020036
PF3D7_1372300	GO:0043657
PF3D7_1372400	GO:0020011
PF3D7_1372700	GO:0020002,GO:0020003,GO:0020013,GO:0020033,GO:0020035,GO:0020036
PF3D7_1372800	GO:0020013,GO:0020036
PF3D7_1373000	GO:0020002,GO:0020003,GO:0020013,GO:0020033,GO:0020035,GO:0020036
PF3D7_1373100	GO:0020002,GO:0020003,GO:0020013,GO:0020033,GO:0020035,GO:0020036
PF3D7_1373400	GO:0020002,GO:0020003,GO:0020013,GO:0020033,GO:0020035,GO:0020036
PF3D7_1400200	GO:0020002,GO:0020003,GO:0020013,GO:0020033,GO:0020035,GO:0020036
PF3D7_1400300	GO:0020002,GO:0020033
PF3D7_1400400	GO:0020002,GO:0020003,GO:0020013,GO:0020033,GO:0020035,GO:0020036
PF3D7_1400500	GO:0020002,GO:0020033
PF3D7_1400600	GO:0020002,GO:0020003,GO:0020013,GO:0020033,GO:0020035,GO:0020036
PF3D7_1400700	GO:0020013,GO:0020036
PF3D7_1400800	GO:0020002,GO:0020033
PF3D7_1401000	GO:0043657
PF3D7_1401100	GO:0020036,GO:0043657
PF3D7_1401200	GO:0020036,GO:0044538
PF3D7_1401300	GO:0004177,GO:0004301,GO:0020035,GO:0030430,GO:0030507,GO:0044538
PF3D7_1401400	GO:0020005
PF3D7_1401500	GO:0016788
PF3D7_1401600	GO:0043657
PF3D7_1401800	GO:0004103,GO:0005829,GO:0006629,GO:0006656,GO:0020036,GO:0033265,GO:0042493
PF3D7_1402200	GO:0005739
PF3D7_1402300	GO:0004175,GO:0005737,GO:0005838,GO:0006508,GO:0006511
PF3D7_1402500	GO:0003735,GO:0005634
PF3D7_1402800	GO:0000123,GO:0005634
PF3D7_1403100	GO:0000796
PF3D7_1403600	GO:0005783,GO:0016209,GO:0016491,GO:0045454
PF3D7_1403700	GO:0005789,GO:0065002
PF3D7_1403800	GO:0005634
PF3D7_1403900	GO:0005634
PF3D7_1404100	GO:0005739,GO:0005746,GO:0009055,GO:0020036,GO:0055114
PF3D7_1404300	GO:0020009
PF3D7_1404400	GO:0003735,GO:0005762
PF3D7_1404600	GO:0004016,GO:0006171
PF3D7_1404700	GO:0071944
PF3D7_1404800	GO:0020036,GO:0043657
PF3D7_1404900	GO:0005737,GO:0071944
PF3D7_1405400	GO:0020011
PF3D7_1405500	GO:0000166
PF3D7_1405600	GO:0004748,GO:0005622,GO:0005971,GO:0009263
PF3D7_1405900	GO:0003723
PF3D7_1406000	GO:0003723
PF3D7_1406200	GO:0005634
PF3D7_1406300	GO:0005829,GO:0008889,GO:0020003,GO:0020020
PF3D7_1406400	GO:0003723,GO:0020011,GO:1990825
PF3D7_1406600	GO:0005515,GO:0009368,GO:0009657,GO:0020011,GO:0051301
PF3D7_1406700	GO:0005737,GO:0008565,GO:0030904,GO:0042147
PF3D7_1406800	GO:0005515,GO:0009986,GO:0032991,GO:0070258
PF3D7_1406900	GO:0005741
PF3D7_1407000	GO:0020003,GO:0044312,GO:0044877
PF3D7_1407100	GO:0005634,GO:0005730,GO:0005732,GO:0006364
PF3D7_1407500	GO:0042273,GO:0042274,GO:0070476
PF3D7_1407700	GO:0070258
PF3D7_1407800	GO:0004190,GO:0005634,GO:0020020,GO:0042540
PF3D7_1407900	GO:0004190,GO:0020020,GO:0042540
PF3D7_1408000	GO:0004190,GO:0005634,GO:0020020,GO:0042493,GO:0042540
PF3D7_1408100	GO:0004190,GO:0020020,GO:0042493
PF3D7_1408200	GO:0005634,GO:0043565
PF3D7_1408400	GO:0003678,GO:0005634
PF3D7_1408500	GO:0005634
PF3D7_1408600	GO:0003735,GO:0005634,GO:0006412,GO:0022627
PF3D7_1408700	GO:0009657
PF3D7_1408900	GO:0042781
PF3D7_1409100	GO:0020011
PF3D7_1409400	GO:0009986,GO:0016021
PF3D7_1409800	GO:0003729,GO:0005634,GO:0043186
PF3D7_1409900	GO:0004605,GO:0008654
PF3D7_1410000	GO:0034975,GO:0072546
PF3D7_1410100	GO:0005737
PF3D7_1410200	GO:0003883,GO:0006241
PF3D7_1410400	GO:0005515,GO:0005634,GO:0020003,GO:0020008,GO:0020020,GO:1903561
PF3D7_1410600	GO:0003743,GO:0005515,GO:0005525,GO:0005634,GO:0005850,GO:0006413
PF3D7_1410700	GO:0020011,GO:0020020
PF3D7_1411100	GO:0009986,GO:0016021
PF3D7_1411400	GO:0003678,GO:0003887,GO:0003896,GO:0005515,GO:0008408,GO:0020011,GO:0045004
PF3D7_1411600	GO:0003677,GO:0003924,GO:0005525,GO:0005739,GO:0020011,GO:0043022
PF3D7_1411800	GO:0020011
PF3D7_1411900	GO:0071944
PF3D7_1412000	GO:0045177
PF3D7_1412300	GO:0006606
PF3D7_1412500	GO:0000146,GO:0005200,GO:0005634,GO:0005884,GO:0007010
PF3D7_1412600	GO:0034038
PF3D7_1412800	GO:0005515,GO:0005634,GO:0042493
PF3D7_1412900	GO:0004842,GO:0006511
PF3D7_1413400	GO:0003735,GO:0006412,GO:0020011
PF3D7_1413500	GO:0005515,GO:0016226,GO:0016887,GO:0020011,GO:1990229
PF3D7_1413800	GO:0017183
PF3D7_1414000	GO:0006511,GO:0008541
PF3D7_1414300	GO:0003735,GO:0005634,GO:0006412,GO:0022625
PF3D7_1414400	GO:0005515,GO:0005634,GO:0005737,GO:0006470,GO:0020036,GO:0035891,GO:0044409
PF3D7_1414600	GO:0004484,GO:0006370
PF3D7_1414800	GO:0000398,GO:0005634,GO:0005681
PF3D7_1414900	GO:0004176,GO:0004252
PF3D7_1415000	GO:0004844,GO:0005634,GO:0006284
PF3D7_1415200	GO:0003899
PF3D7_1415300	GO:0003723,GO:0003729,GO:0005634
PF3D7_1415400	GO:0003729,GO:0005634
PF3D7_1415500	GO:0016021
PF3D7_1415700	GO:0002179,GO:0004758,GO:0005783,GO:0016020,GO:0030148
PF3D7_1415800	GO:0003677,GO:0005515,GO:0005737,GO:0005739,GO:0006352,GO:0008649
PF3D7_1416100	GO:0003924,GO:0005525,GO:0005783,GO:0007029
PF3D7_1416200	GO:0006508,GO:0008236
PF3D7_1416500	GO:0004354,GO:0005634,GO:0005829,GO:0006536
PF3D7_1416800	GO:0004824,GO:0006430,GO:0020011
PF3D7_1417000	GO:0005509,GO:0005515,GO:0008289,GO:0070258
PF3D7_1417200	GO:0003729,GO:0005634,GO:0030014
PF3D7_1417300	GO:0004197,GO:0005737,GO:0006914
PF3D7_1417500	GO:0005634
PF3D7_1417700	GO:0005634,GO:0034399
PF3D7_1417800	GO:0005515,GO:0005634,GO:0005737,GO:0009657,GO:0051726
PF3D7_1418000	GO:0006511,GO:0030433,GO:0043130
PF3D7_1418100	GO:0020005,GO:0035891
PF3D7_1418200	GO:0005634
PF3D7_1418300	GO:0005509
PF3D7_1418400	GO:0030533
PF3D7_1418900	GO:0004004
PF3D7_1419000	GO:0005634
PF3D7_1419100	GO:0005634,GO:0005737,GO:0008094,GO:0008186,GO:0043138
PF3D7_1419200	GO:0005634,GO:0020011
PF3D7_1419300	GO:0004364,GO:0006749,GO:0042493
PF3D7_1419600	GO:0005634
PF3D7_1419700	GO:0003729,GO:0005634,GO:0005852
PF3D7_1419800	GO:0005737,GO:0020011
PF3D7_1419900	GO:0005634,GO:0005737,GO:1990247
PF3D7_1420000	GO:0000375,GO:0000398,GO:0005681,GO:0008380
PF3D7_1420200	GO:0005829,GO:0006457
PF3D7_1420300	GO:0005759,GO:0050821,GO:0051087
PF3D7_1420400	GO:0004820,GO:0006426,GO:0020011
PF3D7_1420500	GO:0016021
PF3D7_1420600	GO:0035690
PF3D7_1420700	GO:0005515,GO:0009986,GO:0020005
PF3D7_1420900	GO:0004475,GO:0009298
PF3D7_1421000	GO:0005634
PF3D7_1421200	GO:0003735,GO:0005634,GO:0006412,GO:0022627
PF3D7_1421400	GO:0005666,GO:0042797
PF3D7_1422400	GO:0003723,GO:0005730
PF3D7_1422500	GO:0004842,GO:0005783,GO:0005789,GO:0010564,GO:0016887,GO:0030433
PF3D7_1422600	GO:0005634
PF3D7_1422700	GO:0005634
PF3D7_1422800	GO:0005515,GO:0005634,GO:0006338,GO:0010468,GO:0020014
PF3D7_1423000	GO:0000055,GO:0003924,GO:0030687
PF3D7_1423200	GO:0005634,GO:0006457
PF3D7_1423300	GO:0004722,GO:0005634,GO:0005737,GO:0006470
PF3D7_1423600	GO:0004683,GO:0006468
PF3D7_1423700	GO:0005634
PF3D7_1424100	GO:0003735,GO:0005634,GO:0006412,GO:0022625,GO:1903561
PF3D7_1424400	GO:0003735,GO:0005634,GO:0006412,GO:0022625,GO:1903561
PF3D7_1425400	GO:0004386
PF3D7_1425900	GO:0005634
PF3D7_1426000	GO:0003735,GO:0005634,GO:0006412,GO:0022625
PF3D7_1426100	GO:0005634,GO:0005667,GO:0005854
PF3D7_1426200	GO:0005634,GO:0005737,GO:0006396,GO:0016070,GO:0016274,GO:0016571,GO:0042254
PF3D7_1426300	GO:0003777,GO:0005856,GO:0007018
PF3D7_1426500	GO:0005319,GO:0005886,GO:0006869,GO:0045177
PF3D7_1426700	GO:0005634,GO:0008964,GO:0015977
PF3D7_1426900	GO:0005739,GO:0005750,GO:0006122,GO:0008121
PF3D7_1427000	GO:0020011
PF3D7_1427200	GO:0005783,GO:0016209,GO:0016491,GO:0045454
PF3D7_1427300	GO:0005634
PF3D7_1427500	GO:0003677,GO:0006298
PF3D7_1427800	GO:0000178,GO:0004527,GO:0005737,GO:0016075
PF3D7_1427900	GO:0005634
PF3D7_1428000	GO:0016021
PF3D7_1428200	GO:0016021,GO:0042493
PF3D7_1428300	GO:0005634,GO:0007050,GO:0008235
PF3D7_1428600	GO:0005739,GO:0020011,GO:0043022
PF3D7_1429100	GO:0003735,GO:0020011
PF3D7_1429200	GO:0005634
PF3D7_1429300	GO:0044312
PF3D7_1429400	GO:0030743
PF3D7_1429600	GO:0020011,GO:0043657
PF3D7_1429700	GO:0003735,GO:0005739,GO:0005762
PF3D7_1429800	GO:0006888
PF3D7_1429900	GO:0000781,GO:0005515,GO:0005634,GO:0006281,GO:0006310,GO:0032508
PF3D7_1430100	GO:0005634,GO:0005737,GO:0019888,GO:0051721
PF3D7_1430200	GO:0004190,GO:0006508,GO:0020008,GO:0042493,GO:0044409
PF3D7_1430400	GO:0005515
PF3D7_1430600	GO:0004536
PF3D7_1430700	GO:0004354,GO:0006520,GO:0006537,GO:0009986,GO:0020011
PF3D7_1430800	GO:0005515,GO:0070258,GO:0071944
PF3D7_1430900	GO:0004129,GO:0005739,GO:0005751
PF3D7_1431000	GO:0000315,GO:0003735,GO:0005739,GO:0006412
PF3D7_1431100	GO:0005515,GO:0070258
PF3D7_1431300	GO:0000027,GO:0022625
PF3D7_1431400	GO:0009986,GO:0044409,GO:0046812
PF3D7_1431500	GO:0004707,GO:0005634,GO:0006468
PF3D7_1431600	GO:0004775,GO:0005739,GO:0006099,GO:0006104
PF3D7_1431700	GO:0003735,GO:0005634,GO:0006412,GO:0022627
PF3D7_1431800	GO:0005783,GO:0020020
PF3D7_1431900	GO:0009986,GO:0016021,GO:0070258
PF3D7_1432000	GO:0005484,GO:0005886,GO:0006886,GO:0031201,GO:0031338
PF3D7_1432100	GO:0005634
PF3D7_1432700	GO:0004719,GO:0005634,GO:0020036,GO:0030091
PF3D7_1432800	GO:0005802
PF3D7_1433300	GO:0005634,GO:0006333,GO:0042393
PF3D7_1433400	GO:0005634,GO:0016020
PF3D7_1433500	GO:0003918,GO:0005634,GO:0006265
PF3D7_1433600	GO:0005787
PF3D7_1433700	GO:0020011
PF3D7_1433800	GO:0009657
PF3D7_1433900	GO:0004672
PF3D7_1434000	GO:0006810,GO:0030014,GO:0042493,GO:0042626
PF3D7_1434200	GO:0005509,GO:0005634,GO:0006508,GO:0044409,GO:0048306,GO:0055074
PF3D7_1434300	GO:0005515,GO:0005829,GO:0030544,GO:0051879,GO:0060590
PF3D7_1434400	GO:0009986
PF3D7_1434500	GO:0016020
PF3D7_1434600	GO:0005634,GO:0006412,GO:0006417,GO:0006464,GO:0008235
PF3D7_1434700	GO:0005739,GO:0005744,GO:0006626,GO:0008565,GO:0015031
PF3D7_1434800	GO:0005739
PF3D7_1435000	GO:0005743,GO:0008535
PF3D7_1435300	GO:0016040
PF3D7_1435400	GO:0034975,GO:0072546
PF3D7_1435500	GO:0005634
PF3D7_1435600	GO:0005634
PF3D7_1435800	GO:0005739
PF3D7_1436000	GO:0004347,GO:0006094,GO:0006096,GO:0006098,GO:0020036
PF3D7_1436100	GO:0020011
PF3D7_1436200	GO:0005515,GO:0045178,GO:0070258
PF3D7_1436300	GO:0005515,GO:0005634,GO:0020005,GO:0020007,GO:0020026,GO:0044053,GO:0097619,GO:1903561
PF3D7_1436600	GO:0004692,GO:0005515,GO:0005737,GO:0005783,GO:0006468,GO:0019898,GO:0020014,GO:0035890,GO:0042493,GO:0044409
PF3D7_1436800	GO:0009368,GO:0020011
PF3D7_1436900	GO:0008270
PF3D7_1437000	GO:0005634
PF3D7_1437100	GO:0020011
PF3D7_1437200	GO:0005634,GO:0005971,GO:0006260,GO:0009263,GO:0020011
PF3D7_1437700	GO:0003987,GO:0005634,GO:0006096,GO:0006099
PF3D7_1437800	GO:0020002
PF3D7_1437900	GO:0005634,GO:0005829,GO:0009408,GO:0016887,GO:0020002,GO:0030544
PF3D7_1438000	GO:0005634
PF3D7_1438100	GO:0005515,GO:0005634,GO:0005784,GO:0005789,GO:0043952,GO:0045047
PF3D7_1438200	GO:0030533
PF3D7_1438300	GO:0030533
PF3D7_1438400	GO:0005737,GO:0006915,GO:0008234,GO:0042493
PF3D7_1438500	GO:0005634,GO:0005847,GO:0006378,GO:0006379,GO:0042493
PF3D7_1438700	GO:0003896,GO:0005658,GO:0006269
PF3D7_1438900	GO:0003690,GO:0003725,GO:0005515,GO:0005634,GO:0005829,GO:0006457,GO:0006979,GO:0008379,GO:0009408,GO:0009986,GO:0016209,GO:0020036,GO:0042262
PF3D7_1439000	GO:0005886,GO:0006825,GO:0020002
PF3D7_1439100	GO:0004004
PF3D7_1439300	GO:0044228
PF3D7_1439400	GO:0005739,GO:0005750,GO:0006122
PF3D7_1439500	GO:0005737,GO:0071944
PF3D7_1439600	GO:0005739
PF3D7_1439800	GO:0005634,GO:0016192,GO:0061025
PF3D7_1439900	GO:0004807,GO:0006094,GO:0006096,GO:0006098,GO:0006633
PF3D7_1440000	GO:0005634
PF3D7_1440100	GO:0005634,GO:0008278
PF3D7_1440200	GO:0004222,GO:0006508,GO:0020011
PF3D7_1440300	GO:0004655,GO:0006783,GO:0020011
PF3D7_1440500	GO:0005634
PF3D7_1440600	GO:0005930
PF3D7_1440700	GO:0030123
PF3D7_1440800	GO:0016021,GO:0020011
PF3D7_1441000	GO:0002143,GO:0034227
PF3D7_1441100	GO:0005634
PF3D7_1441200	GO:0003735,GO:0005622,GO:0005634,GO:0006412,GO:0022625
PF3D7_1441300	GO:0004674,GO:0006468
PF3D7_1441400	GO:0003677,GO:0003697,GO:0005634
PF3D7_1441700	GO:0005758,GO:0033615,GO:0034982
PF3D7_1442000	GO:0003924,GO:0006471
PF3D7_1442200	GO:0003924,GO:0005739,GO:0097177
PF3D7_1442300	GO:0005634,GO:0005886,GO:0009986
PF3D7_1442500	GO:0004663,GO:0005968,GO:0018344
PF3D7_1442900	GO:0031001
PF3D7_1443000	GO:0004672,GO:0005634,GO:0005737,GO:0006468,GO:0020036
PF3D7_1443100	GO:0005634
PF3D7_1443200	GO:0005634
PF3D7_1443300	GO:0005634,GO:0005732,GO:0008380
PF3D7_1443400	GO:0005515,GO:0005829
PF3D7_1443700	GO:0004140,GO:0015937,GO:0020011
PF3D7_1443800	GO:0000398,GO:0005681
PF3D7_1443900	GO:0009408,GO:0020011,GO:0042623
PF3D7_1444300	GO:0005783,GO:0020036
PF3D7_1444500	GO:0004672,GO:0006468,GO:0060733
PF3D7_1444800	GO:0003779,GO:0004332,GO:0005634,GO:0005737,GO:0006096,GO:0008154,GO:0009986,GO:1903561
PF3D7_1445100	GO:0004812,GO:0004821,GO:0006418,GO:0006427
PF3D7_1445200	GO:0004386,GO:0005634,GO:0042273
PF3D7_1445400	GO:0004712,GO:0005634,GO:0006468,GO:0045595
PF3D7_1445600	GO:0005634
PF3D7_1445700	GO:0005829,GO:0020036,GO:0070258
PF3D7_1445800	GO:0016021
PF3D7_1445900	GO:0003676,GO:0004386,GO:0005634
PF3D7_1446200	GO:0005829,GO:0006508,GO:0008235,GO:0020011,GO:0020020
PF3D7_1446400	GO:0004739,GO:0006086,GO:0006099,GO:0006633,GO:0020011,GO:0045254
PF3D7_1446500	GO:0005634,GO:0005643
PF3D7_1446600	GO:0000278,GO:0005509,GO:0005634,GO:0005813
PF3D7_1446700	GO:0005634
PF3D7_1446800	GO:0004392,GO:0005515,GO:0016829,GO:0020020,GO:0020037,GO:0030430,GO:0042167
PF3D7_1446900	GO:0009986
PF3D7_1447000	GO:0003735,GO:0005634,GO:0006412,GO:0022627
PF3D7_1447200	GO:0005634
PF3D7_1447300	GO:0003735,GO:0005763,GO:0006412
PF3D7_1447500	GO:0070258
PF3D7_1447900	GO:0005773,GO:0016021,GO:0042493,GO:0042626,GO:0046872,GO:0046873
PF3D7_1448000	GO:0005730,GO:0032040
PF3D7_1448200	GO:0000796
PF3D7_1448300	GO:0005634
PF3D7_1448400	GO:0005783,GO:0010564,GO:0016887,GO:0030433
PF3D7_1448500	GO:0005634
PF3D7_1448600	GO:0005484,GO:0006886,GO:0016192,GO:0031201,GO:0031338
PF3D7_1449000	GO:0005783,GO:0009986,GO:0020009,GO:0035891,GO:0044310
PF3D7_1449100	GO:0005634
PF3D7_1449300	GO:0000126,GO:0006384
PF3D7_1449400	GO:0004520,GO:0006281
PF3D7_1449500	GO:0005634,GO:0048870
PF3D7_1449700	GO:0000177,GO:0000178,GO:0004527,GO:0004532,GO:0005515,GO:0005737,GO:0006401,GO:0016458,GO:0034399
PF3D7_1450000	GO:0004672,GO:0006468
PF3D7_1450100	GO:0005048,GO:0005515,GO:0005634,GO:0005786,GO:0005789,GO:0005829,GO:0006614,GO:0008312,GO:0043022
PF3D7_1450400	GO:0005634
PF3D7_1450700	GO:0005634
PF3D7_1450900	GO:0003985,GO:0006631
PF3D7_1451100	GO:0003746,GO:0005525,GO:0005634,GO:0006414,GO:0042493
PF3D7_1451200	GO:0005515,GO:0005634
PF3D7_1451400	GO:0006355,GO:0017136
PF3D7_1451500	GO:0005634
PF3D7_1451600	GO:0044312,GO:0044877
PF3D7_1451700	GO:0005737,GO:0005955,GO:0006470,GO:0008597,GO:0044409
PF3D7_1451800	GO:0005515,GO:0005783,GO:0005794,GO:0005801,GO:0015031
PF3D7_1452000	GO:0005515,GO:0009986,GO:0032991,GO:1990225
PF3D7_1452200	GO:0005634
PF3D7_1452300	GO:0016021,GO:0020011,GO:0030433
PF3D7_1452400	GO:0005634
